strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATa-deletion-384,rec836,1,O,21,TRUE,NA
MATa-deletion-384,rec608,1,O,22,TRUE,NA
MATa-deletion-384,rec837,1,O,23,TRUE,NA
MATa-deletion-384,rec610,1,O,24,TRUE,NA
MATa-deletion-384,rec2710,1,P,1,TRUE,NA
MATa-deletion-384,rec1509,1,P,2,TRUE,NA
MATa-deletion-384,blank,1,P,3,TRUE,NA
MATa-deletion-384,blank,1,P,4,TRUE,NA
MATa-deletion-384,rec2713,1,P,5,TRUE,NA
MATa-deletion-384,rec1511,1,P,6,TRUE,NA
MATa-deletion-384,rec2715,1,P,7,TRUE,NA
MATa-deletion-384,rec1512,1,P,8,TRUE,NA
MATa-deletion-384,rec2718,1,P,9,TRUE,NA
MATa-deletion-384,rec1513,1,P,10,TRUE,NA
MATa-deletion-384,rec2719,1,P,11,TRUE,NA
MATa-deletion-384,rec1514,1,P,12,TRUE,NA
MATa-deletion-384,rec2720,1,P,13,TRUE,NA
MATa-deletion-384,rec1516,1,P,14,TRUE,NA
MATa-deletion-384,rec2722,1,P,15,TRUE,NA
MATa-deletion-384,rec1517,1,P,16,TRUE,NA
MATa-deletion-384,rec2723,1,P,17,TRUE,NA
MATa-deletion-384,rec1520,1,P,18,TRUE,NA
MATa-deletion-384,rec2724,1,P,19,TRUE,NA
MATa-deletion-384,rec1521,1,P,20,TRUE,NA
MATa-deletion-384,rec2725,1,P,21,TRUE,NA
MATa-deletion-384,rec1526,1,P,22,TRUE,NA
MATa-deletion-384,rec2729,1,P,23,TRUE,NA
MATa-deletion-384,rec1527,1,P,24,TRUE,NA
MATa-deletion-384,rec1710,2,A,1,TRUE,NA
MATa-deletion-384,rec1864,2,A,2,TRUE,NA
MATa-deletion-384,rec1711,2,A,3,TRUE,NA
MATa-deletion-384,rec1865,2,A,4,TRUE,NA
MATa-deletion-384,rec1714,2,A,5,TRUE,NA
MATa-deletion-384,rec1866,2,A,6,TRUE,NA
MATa-deletion-384,rec1715,2,A,7,TRUE,NA
MATa-deletion-384,rec1867,2,A,8,TRUE,NA
MATa-deletion-384,rec1716,2,A,9,TRUE,NA
MATa-deletion-384,rec1868,2,A,10,TRUE,NA
MATa-deletion-384,rec1718,2,A,11,TRUE,NA
MATa-deletion-384,rec1869,2,A,12,TRUE,NA
MATa-deletion-384,rec1719,2,A,13,TRUE,NA
MATa-deletion-384,blank,2,A,14,TRUE,NA
MATa-deletion-384,blank,2,A,15,TRUE,NA
MATa-deletion-384,rec1870,2,A,16,TRUE,NA
MATa-deletion-384,rec1720,2,A,17,TRUE,NA
MATa-deletion-384,rec1585,2,A,18,TRUE,NA
MATa-deletion-384,rec1721,2,A,19,TRUE,NA
MATa-deletion-384,rec1586,2,A,20,TRUE,NA
MATa-deletion-384,rec1722,2,A,21,TRUE,NA
MATa-deletion-384,rec1587,2,A,22,TRUE,NA
MATa-deletion-384,rec1723,2,A,23,TRUE,NA
MATa-deletion-384,rec1588,2,A,24,TRUE,NA
MATa-deletion-384,rec1168,2,B,1,TRUE,NA
MATa-deletion-384,rec838,2,B,2,TRUE,NA
MATa-deletion-384,rec1169,2,B,3,TRUE,NA
MATa-deletion-384,rec839,2,B,4,TRUE,NA
MATa-deletion-384,rec1171,2,B,5,TRUE,NA
MATa-deletion-384,rec840,2,B,6,TRUE,NA
MATa-deletion-384,rec1173,2,B,7,TRUE,NA
MATa-deletion-384,rec841,2,B,8,TRUE,NA
MATa-deletion-384,rec1174,2,B,9,TRUE,NA
MATa-deletion-384,blank,2,B,10,TRUE,NA
MATa-deletion-384,blank,2,B,11,TRUE,NA
MATa-deletion-384,rec842,2,B,12,TRUE,NA
MATa-deletion-384,rec1175,2,B,13,TRUE,NA
MATa-deletion-384,rec843,2,B,14,TRUE,NA
MATa-deletion-384,rec1176,2,B,15,TRUE,NA
MATa-deletion-384,rec844,2,B,16,TRUE,NA
MATa-deletion-384,rec1178,2,B,17,TRUE,NA
MATa-deletion-384,rec845,2,B,18,TRUE,NA
MATa-deletion-384,rec1179,2,B,19,TRUE,NA
MATa-deletion-384,rec847,2,B,20,TRUE,NA
MATa-deletion-384,rec1180,2,B,21,TRUE,NA
MATa-deletion-384,rec848,2,B,22,TRUE,NA
MATa-deletion-384,rec1185,2,B,23,TRUE,NA
MATa-deletion-384,rec7372,2,B,24,TRUE,NA
MATa-deletion-384,rec1724,2,C,1,TRUE,NA
MATa-deletion-384,rec1589,2,C,2,TRUE,NA
MATa-deletion-384,rec1726,2,C,3,TRUE,NA
MATa-deletion-384,rec1591,2,C,4,TRUE,NA
MATa-deletion-384,rec1727,2,C,5,TRUE,NA
MATa-deletion-384,rec1592,2,C,6,TRUE,NA
MATa-deletion-384,rec1728,2,C,7,TRUE,NA
MATa-deletion-384,rec1593,2,C,8,TRUE,NA
MATa-deletion-384,rec1730,2,C,9,TRUE,NA
MATa-deletion-384,rec1594,2,C,10,TRUE,NA
MATa-deletion-384,rec1732,2,C,11,TRUE,NA
MATa-deletion-384,rec1595,2,C,12,TRUE,NA
MATa-deletion-384,rec1733,2,C,13,TRUE,NA
MATa-deletion-384,rec1597,2,C,14,TRUE,NA
MATa-deletion-384,rec1734,2,C,15,TRUE,NA
MATa-deletion-384,rec1598,2,C,16,TRUE,NA
MATa-deletion-384,rec1735,2,C,17,TRUE,NA
MATa-deletion-384,rec1599,2,C,18,TRUE,NA
MATa-deletion-384,rec1736,2,C,19,TRUE,NA
MATa-deletion-384,rec1600,2,C,20,TRUE,NA
MATa-deletion-384,rec1737,2,C,21,TRUE,NA
MATa-deletion-384,rec1601,2,C,22,TRUE,NA
MATa-deletion-384,rec1738,2,C,23,TRUE,NA
MATa-deletion-384,rec1602,2,C,24,TRUE,NA
MATa-deletion-384,rec1187,2,D,1,TRUE,NA
MATa-deletion-384,rec850,2,D,2,TRUE,NA
MATa-deletion-384,rec1189,2,D,3,TRUE,NA
MATa-deletion-384,rec851,2,D,4,TRUE,NA
MATa-deletion-384,rec1190,2,D,5,TRUE,NA
MATa-deletion-384,rec852,2,D,6,TRUE,NA
MATa-deletion-384,rec1191,2,D,7,TRUE,NA
MATa-deletion-384,rec853,2,D,8,TRUE,NA
MATa-deletion-384,rec1195,2,D,9,TRUE,NA
MATa-deletion-384,rec855,2,D,10,TRUE,NA
MATa-deletion-384,rec1196,2,D,11,TRUE,NA
MATa-deletion-384,rec858,2,D,12,TRUE,NA
MATa-deletion-384,rec1198,2,D,13,TRUE,NA
MATa-deletion-384,rec859,2,D,14,TRUE,NA
MATa-deletion-384,rec1777,2,D,15,TRUE,NA
MATa-deletion-384,rec860,2,D,16,TRUE,NA
MATa-deletion-384,rec1778,2,D,17,TRUE,NA
MATa-deletion-384,rec861,2,D,18,TRUE,NA
MATa-deletion-384,rec1779,2,D,19,TRUE,NA
MATa-deletion-384,rec862,2,D,20,TRUE,NA
MATa-deletion-384,rec1781,2,D,21,TRUE,NA
MATa-deletion-384,rec864,2,D,22,TRUE,NA
MATa-deletion-384,rec1782,2,D,23,TRUE,NA
MATa-deletion-384,rec866,2,D,24,TRUE,NA
MATa-deletion-384,rec1739,2,E,1,TRUE,NA
MATa-deletion-384,rec1604,2,E,2,TRUE,NA
MATa-deletion-384,rec1740,2,E,3,TRUE,NA
MATa-deletion-384,rec1605,2,E,4,TRUE,NA
MATa-deletion-384,rec1741,2,E,5,TRUE,NA
MATa-deletion-384,rec1608,2,E,6,TRUE,NA
