strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-96,rec11528,1,8,8,TRUE,NA
MATalpha-deletion-96,rec11529,1,8,9,TRUE,NA
MATalpha-deletion-96,rec11531,1,8,10,TRUE,NA
MATalpha-deletion-96,rec11533,1,8,11,TRUE,NA
MATalpha-deletion-96,rec11534,1,8,12,TRUE,NA
MATalpha-deletion-96,rec11535,2,1,1,TRUE,NA
MATalpha-deletion-96,rec11539,2,1,3,TRUE,NA
MATalpha-deletion-96,rec11540,2,1,4,TRUE,NA
MATalpha-deletion-96,rec11541,2,1,5,TRUE,NA
MATalpha-deletion-96,rec11542,2,1,6,TRUE,NA
MATalpha-deletion-96,rec11543,2,1,7,TRUE,NA
MATalpha-deletion-96,rec11544,2,1,8,TRUE,NA
MATalpha-deletion-96,rec11545,2,1,9,TRUE,NA
MATalpha-deletion-96,rec11546,2,1,10,TRUE,NA
MATalpha-deletion-96,rec11548,2,1,11,TRUE,NA
MATalpha-deletion-96,rec11549,2,1,12,TRUE,NA
MATalpha-deletion-96,rec11550,2,2,1,TRUE,NA
MATalpha-deletion-96,rec11551,2,2,2,TRUE,NA
MATalpha-deletion-96,rec11556,2,2,3,TRUE,NA
MATalpha-deletion-96,rec11558,2,2,4,TRUE,NA
MATalpha-deletion-96,rec11559,2,2,5,TRUE,NA
MATalpha-deletion-96,rec11566,2,2,6,TRUE,NA
MATalpha-deletion-96,rec11567,2,2,7,TRUE,NA
MATalpha-deletion-96,rec11568,2,2,8,TRUE,NA
MATalpha-deletion-96,rec11569,2,2,9,TRUE,NA
MATalpha-deletion-96,rec11570,2,2,10,TRUE,NA
MATalpha-deletion-96,rec11571,2,2,11,TRUE,NA
MATalpha-deletion-96,rec11572,2,2,12,TRUE,NA
MATalpha-deletion-96,rec11573,2,3,1,TRUE,NA
MATalpha-deletion-96,rec11574,2,3,2,TRUE,NA
MATalpha-deletion-96,rec11575,2,3,3,TRUE,NA
MATalpha-deletion-96,rec11576,2,3,4,TRUE,NA
MATalpha-deletion-96,rec11578,2,3,5,TRUE,NA
MATalpha-deletion-96,rec11579,2,3,6,TRUE,NA
MATalpha-deletion-96,rec11580,2,3,7,TRUE,NA
MATalpha-deletion-96,rec11583,2,3,8,TRUE,NA
MATalpha-deletion-96,rec12653,2,3,9,TRUE,NA
MATalpha-deletion-96,rec12654,2,3,10,TRUE,NA
MATalpha-deletion-96,rec12655,2,3,11,TRUE,NA
MATalpha-deletion-96,rec12657,2,3,12,TRUE,NA
MATalpha-deletion-96,rec12658,2,4,1,TRUE,NA
MATalpha-deletion-96,rec12659,2,4,2,TRUE,NA
MATalpha-deletion-96,rec12660,2,4,3,TRUE,NA
MATalpha-deletion-96,rec12664,2,4,4,TRUE,NA
MATalpha-deletion-96,rec12665,2,4,5,TRUE,NA
MATalpha-deletion-96,rec12666,2,4,6,TRUE,NA
MATalpha-deletion-96,rec12667,2,4,7,TRUE,NA
MATalpha-deletion-96,rec12668,2,4,8,TRUE,NA
MATalpha-deletion-96,rec12669,2,4,9,TRUE,NA
MATalpha-deletion-96,rec12670,2,4,10,TRUE,NA
MATalpha-deletion-96,rec12672,2,4,11,TRUE,NA
MATalpha-deletion-96,rec12673,2,4,12,TRUE,NA
MATalpha-deletion-96,rec12674,2,5,1,TRUE,NA
MATalpha-deletion-96,rec12675,2,5,2,TRUE,NA
MATalpha-deletion-96,rec12676,2,5,3,TRUE,NA
MATalpha-deletion-96,rec12679,2,5,4,TRUE,NA
MATalpha-deletion-96,rec12683,2,5,5,TRUE,NA
MATalpha-deletion-96,rec12684,2,5,6,TRUE,NA
MATalpha-deletion-96,rec12685,2,5,7,TRUE,NA
MATalpha-deletion-96,rec12688,2,5,8,TRUE,NA
MATalpha-deletion-96,rec12690,2,5,9,TRUE,NA
MATalpha-deletion-96,rec12691,2,5,10,TRUE,NA
MATalpha-deletion-96,rec12692,2,5,11,TRUE,NA
MATalpha-deletion-96,rec12693,2,5,12,TRUE,NA
MATalpha-deletion-96,rec12694,2,6,1,TRUE,NA
MATalpha-deletion-96,rec12695,2,6,2,TRUE,NA
MATalpha-deletion-96,rec12696,2,6,3,TRUE,NA
MATalpha-deletion-96,rec12698,2,6,4,TRUE,NA
MATalpha-deletion-96,rec12700,2,6,5,TRUE,NA
MATalpha-deletion-96,rec12701,2,6,6,TRUE,NA
MATalpha-deletion-96,rec12703,2,6,7,TRUE,NA
MATalpha-deletion-96,rec12704,2,6,8,TRUE,NA
MATalpha-deletion-96,rec12705,2,6,9,TRUE,NA
MATalpha-deletion-96,rec12706,2,6,10,TRUE,NA
MATalpha-deletion-96,rec12707,2,6,11,TRUE,NA
MATalpha-deletion-96,rec12708,2,6,12,TRUE,NA
MATalpha-deletion-96,rec12709,2,7,1,TRUE,NA
MATalpha-deletion-96,rec12710,2,7,2,TRUE,NA
MATalpha-deletion-96,rec12713,2,7,3,TRUE,NA
