strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATA-pWJ1781-96,rec2458 pWJ1781,1,6,11,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,7,11,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,8,11,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,1,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,2,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,3,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,4,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,5,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,6,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,7,12,TRUE,
MATA-pWJ1781-96,rec2458 pWJ1781,1,8,12,TRUE,
