strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATa-deletion-96,rec584,3,F,12,TRUE,NA
MATa-deletion-96,rec585,3,G,1,TRUE,NA
MATa-deletion-96,rec586,3,G,2,TRUE,NA
MATa-deletion-96,rec587,3,G,3,TRUE,NA
MATa-deletion-96,rec589,3,G,4,TRUE,NA
MATa-deletion-96,rec590,3,G,5,TRUE,NA
MATa-deletion-96,rec591,3,G,6,TRUE,NA
MATa-deletion-96,rec592,3,G,7,TRUE,NA
MATa-deletion-96,rec593,3,G,8,TRUE,NA
MATa-deletion-96,rec594,3,G,9,TRUE,NA
MATa-deletion-96,rec595,3,G,10,TRUE,NA
MATa-deletion-96,rec596,3,G,11,TRUE,NA
MATa-deletion-96,rec597,3,G,12,TRUE,NA
MATa-deletion-96,rec598,3,H,1,TRUE,NA
MATa-deletion-96,rec599,3,H,3,TRUE,NA
MATa-deletion-96,rec600,3,H,4,TRUE,NA
MATa-deletion-96,rec601,3,H,5,TRUE,NA
MATa-deletion-96,rec602,3,H,6,TRUE,NA
MATa-deletion-96,rec604,3,H,7,TRUE,NA
MATa-deletion-96,rec605,3,H,8,TRUE,NA
MATa-deletion-96,rec606,3,H,9,TRUE,NA
MATa-deletion-96,rec607,3,H,10,TRUE,NA
MATa-deletion-96,rec608,3,H,11,TRUE,NA
MATa-deletion-96,rec610,3,H,12,TRUE,NA
MATa-deletion-96,rec611,4,A,1,TRUE,NA
MATa-deletion-96,rec612,4,A,2,TRUE,NA
MATa-deletion-96,rec615,4,A,3,TRUE,NA
MATa-deletion-96,rec616,4,A,5,TRUE,NA
MATa-deletion-96,rec617,4,A,6,TRUE,NA
MATa-deletion-96,rec618,4,A,7,TRUE,NA
MATa-deletion-96,rec620,4,A,8,TRUE,NA
MATa-deletion-96,rec721,4,A,9,TRUE,NA
MATa-deletion-96,rec722,4,A,10,TRUE,NA
MATa-deletion-96,rec724,4,A,11,TRUE,NA
MATa-deletion-96,rec725,4,A,12,TRUE,NA
MATa-deletion-96,rec726,4,B,1,TRUE,NA
MATa-deletion-96,rec728,4,B,2,TRUE,NA
MATa-deletion-96,rec729,4,B,3,TRUE,NA
MATa-deletion-96,rec731,4,B,4,TRUE,NA
MATa-deletion-96,rec732,4,B,5,TRUE,NA
MATa-deletion-96,rec733,4,B,6,TRUE,NA
MATa-deletion-96,rec734,4,B,7,TRUE,NA
MATa-deletion-96,rec735,4,B,8,TRUE,NA
MATa-deletion-96,rec737,4,B,9,TRUE,NA
MATa-deletion-96,rec738,4,B,10,TRUE,NA
MATa-deletion-96,rec739,4,B,11,TRUE,NA
MATa-deletion-96,rec741,4,B,12,TRUE,NA
MATa-deletion-96,rec742,4,C,1,TRUE,NA
MATa-deletion-96,rec744,4,C,2,TRUE,NA
MATa-deletion-96,rec745,4,C,3,TRUE,NA
MATa-deletion-96,rec746,4,C,4,TRUE,NA
MATa-deletion-96,rec747,4,C,5,TRUE,NA
MATa-deletion-96,rec749,4,C,6,TRUE,NA
MATa-deletion-96,rec750,4,C,7,TRUE,NA
MATa-deletion-96,rec752,4,C,8,TRUE,NA
MATa-deletion-96,rec753,4,C,9,TRUE,NA
MATa-deletion-96,rec756,4,C,10,TRUE,NA
MATa-deletion-96,rec758,4,C,11,TRUE,NA
MATa-deletion-96,rec759,4,C,12,TRUE,NA
MATa-deletion-96,rec760,4,D,1,TRUE,NA
MATa-deletion-96,rec761,4,D,2,TRUE,NA
MATa-deletion-96,rec762,4,D,3,TRUE,NA
MATa-deletion-96,rec763,4,D,4,TRUE,NA
MATa-deletion-96,rec764,4,D,5,TRUE,NA
MATa-deletion-96,rec765,4,D,6,TRUE,NA
MATa-deletion-96,rec767,4,D,7,TRUE,NA
MATa-deletion-96,rec768,4,D,8,TRUE,NA
MATa-deletion-96,rec769,4,D,9,TRUE,NA
MATa-deletion-96,rec771,4,D,10,TRUE,NA
MATa-deletion-96,rec772,4,D,11,TRUE,NA
MATa-deletion-96,rec773,4,D,12,TRUE,NA
MATa-deletion-96,rec774,4,E,1,TRUE,NA
MATa-deletion-96,rec775,4,E,2,TRUE,NA
MATa-deletion-96,rec776,4,E,3,TRUE,NA
MATa-deletion-96,rec777,4,E,4,TRUE,NA
MATa-deletion-96,rec778,4,E,5,TRUE,NA
MATa-deletion-96,rec779,4,E,6,TRUE,NA
MATa-deletion-96,rec780,4,E,7,TRUE,NA
MATa-deletion-96,rec781,4,E,8,TRUE,NA
MATa-deletion-96,rec782,4,E,9,TRUE,NA
MATa-deletion-96,rec784,4,E,10,TRUE,NA
MATa-deletion-96,rec785,4,E,11,TRUE,NA
MATa-deletion-96,rec787,4,E,12,TRUE,NA
MATa-deletion-96,rec788,4,F,1,TRUE,NA
MATa-deletion-96,rec790,4,F,2,TRUE,NA
MATa-deletion-96,rec791,4,F,3,TRUE,NA
MATa-deletion-96,rec792,4,F,4,TRUE,NA
MATa-deletion-96,rec793,4,F,5,TRUE,NA
MATa-deletion-96,rec796,4,F,6,TRUE,NA
MATa-deletion-96,rec800,4,F,7,TRUE,NA
MATa-deletion-96,rec801,4,F,8,TRUE,NA
MATa-deletion-96,rec802,4,F,9,TRUE,NA
MATa-deletion-96,rec805,4,F,10,TRUE,NA
MATa-deletion-96,rec807,4,F,11,TRUE,NA
MATa-deletion-96,rec808,4,F,12,TRUE,NA
MATa-deletion-96,rec809,4,G,1,TRUE,NA
MATa-deletion-96,rec810,4,G,2,TRUE,NA
MATa-deletion-96,rec811,4,G,3,TRUE,NA
MATa-deletion-96,rec812,4,G,4,TRUE,NA
MATa-deletion-96,rec814,4,G,5,TRUE,NA
MATa-deletion-96,rec816,4,G,6,TRUE,NA
MATa-deletion-96,rec817,4,G,7,TRUE,NA
MATa-deletion-96,rec818,4,G,8,TRUE,NA
MATa-deletion-96,rec819,4,G,9,TRUE,NA
MATa-deletion-96,rec820,4,G,10,TRUE,NA
MATa-deletion-96,rec823,4,G,11,TRUE,NA
MATa-deletion-96,rec824,4,G,12,TRUE,NA
MATa-deletion-96,rec827,4,H,1,TRUE,NA
MATa-deletion-96,rec828,4,H,3,TRUE,NA
MATa-deletion-96,rec829,4,H,4,TRUE,NA
MATa-deletion-96,rec830,4,H,5,TRUE,NA
MATa-deletion-96,rec831,4,H,6,TRUE,NA
MATa-deletion-96,rec832,4,H,7,TRUE,NA
MATa-deletion-96,rec833,4,H,8,TRUE,NA
MATa-deletion-96,rec834,4,H,9,TRUE,NA
MATa-deletion-96,rec835,4,H,10,TRUE,NA
MATa-deletion-96,rec836,4,H,11,TRUE,NA
MATa-deletion-96,rec837,4,H,12,TRUE,NA
MATa-deletion-96,rec838,5,A,1,TRUE,NA
MATa-deletion-96,rec839,5,A,2,TRUE,NA
MATa-deletion-96,rec840,5,A,3,TRUE,NA
MATa-deletion-96,rec841,5,A,4,TRUE,NA
MATa-deletion-96,rec842,5,A,6,TRUE,NA
MATa-deletion-96,rec843,5,A,7,TRUE,NA
MATa-deletion-96,rec844,5,A,8,TRUE,NA
MATa-deletion-96,rec845,5,A,9,TRUE,NA
MATa-deletion-96,rec847,5,A,10,TRUE,NA
MATa-deletion-96,rec848,5,A,11,TRUE,NA
MATa-deletion-96,rec7372,5,A,12,TRUE,NA
MATa-deletion-96,rec850,5,B,1,TRUE,NA
MATa-deletion-96,rec851,5,B,2,TRUE,NA
MATa-deletion-96,rec852,5,B,3,TRUE,NA
MATa-deletion-96,rec853,5,B,4,TRUE,NA
MATa-deletion-96,rec855,5,B,5,TRUE,NA
MATa-deletion-96,rec858,5,B,6,TRUE,NA
MATa-deletion-96,rec859,5,B,7,TRUE,NA
MATa-deletion-96,rec860,5,B,8,TRUE,NA
MATa-deletion-96,rec861,5,B,9,TRUE,NA
MATa-deletion-96,rec862,5,B,10,TRUE,NA
MATa-deletion-96,rec864,5,B,11,TRUE,NA
MATa-deletion-96,rec866,5,B,12,TRUE,NA
MATa-deletion-96,rec868,5,C,1,TRUE,NA
MATa-deletion-96,rec869,5,C,2,TRUE,NA
MATa-deletion-96,rec870,5,C,3,TRUE,NA
MATa-deletion-96,rec871,5,C,4,TRUE,NA
MATa-deletion-96,rec872,5,C,5,TRUE,NA
MATa-deletion-96,rec873,5,C,6,TRUE,NA
MATa-deletion-96,rec875,5,C,7,TRUE,NA
MATa-deletion-96,rec878,5,C,8,TRUE,NA
MATa-deletion-96,rec879,5,C,9,TRUE,NA
MATa-deletion-96,rec880,5,C,10,TRUE,NA
MATa-deletion-96,rec881,5,C,11,TRUE,NA
MATa-deletion-96,rec882,5,C,12,TRUE,NA
MATa-deletion-96,rec883,5,D,1,TRUE,NA
MATa-deletion-96,rec885,5,D,2,TRUE,NA
MATa-deletion-96,rec887,5,D,3,TRUE,NA
MATa-deletion-96,rec888,5,D,4,TRUE,NA
MATa-deletion-96,rec890,5,D,5,TRUE,NA
MATa-deletion-96,rec891,5,D,6,TRUE,NA
MATa-deletion-96,rec892,5,D,7,TRUE,NA
MATa-deletion-96,rec893,5,D,8,TRUE,NA
MATa-deletion-96,rec894,5,D,9,TRUE,NA
MATa-deletion-96,rec896,5,D,10,TRUE,NA
MATa-deletion-96,rec897,5,D,11,TRUE,NA
MATa-deletion-96,rec900,5,D,12,TRUE,NA
MATa-deletion-96,rec1105,5,E,1,TRUE,NA
MATa-deletion-96,rec1106,5,E,2,TRUE,NA
MATa-deletion-96,rec1108,5,E,3,TRUE,NA
MATa-deletion-96,rec1109,5,E,4,TRUE,NA
MATa-deletion-96,rec1110,5,E,5,TRUE,NA
MATa-deletion-96,rec1111,5,E,6,TRUE,NA
MATa-deletion-96,rec1112,5,E,7,TRUE,NA
MATa-deletion-96,rec1114,5,E,8,TRUE,NA
MATa-deletion-96,rec1115,5,E,9,TRUE,NA
MATa-deletion-96,rec1116,5,E,10,TRUE,NA
MATa-deletion-96,rec1117,5,E,11,TRUE,NA
MATa-deletion-96,rec1118,5,E,12,TRUE,NA
MATa-deletion-96,rec1119,5,F,1,TRUE,NA
MATa-deletion-96,rec1120,5,F,2,TRUE,NA
MATa-deletion-96,rec1121,5,F,3,TRUE,NA
MATa-deletion-96,rec1122,5,F,4,TRUE,NA
MATa-deletion-96,rec1123,5,F,5,TRUE,NA
MATa-deletion-96,rec1124,5,F,6,TRUE,NA
MATa-deletion-96,rec1125,5,F,7,TRUE,NA
MATa-deletion-96,rec1126,5,F,8,TRUE,NA
MATa-deletion-96,rec1130,5,F,9,TRUE,NA
MATa-deletion-96,rec1133,5,F,10,TRUE,NA
MATa-deletion-96,rec1135,5,F,11,TRUE,NA
MATa-deletion-96,rec7373,5,F,12,TRUE,NA
MATa-deletion-96,rec1139,5,G,1,TRUE,NA
MATa-deletion-96,rec1140,5,G,2,TRUE,NA
MATa-deletion-96,rec1141,5,G,3,TRUE,NA
MATa-deletion-96,rec1142,5,G,4,TRUE,NA
MATa-deletion-96,rec1143,5,G,5,TRUE,NA
MATa-deletion-96,rec1145,5,G,6,TRUE,NA
MATa-deletion-96,rec1146,5,G,7,TRUE,NA
MATa-deletion-96,rec7377,5,G,8,TRUE,NA
MATa-deletion-96,rec1148,5,G,9,TRUE,NA
MATa-deletion-96,rec1149,5,G,10,TRUE,NA
MATa-deletion-96,rec1150,5,G,11,TRUE,NA
MATa-deletion-96,rec1151,5,G,12,TRUE,NA
MATa-deletion-96,rec7378,5,H,1,TRUE,NA
MATa-deletion-96,rec1153,5,H,3,TRUE,NA
MATa-deletion-96,rec1155,5,H,4,TRUE,NA
MATa-deletion-96,rec1156,5,H,5,TRUE,NA
MATa-deletion-96,rec1158,5,H,6,TRUE,NA
MATa-deletion-96,rec1159,5,H,7,TRUE,NA
MATa-deletion-96,rec1161,5,H,8,TRUE,NA
MATa-deletion-96,rec1163,5,H,9,TRUE,NA
MATa-deletion-96,rec1164,5,H,10,TRUE,NA
MATa-deletion-96,rec1166,5,H,11,TRUE,NA
MATa-deletion-96,rec7379,5,H,12,TRUE,NA
MATa-deletion-96,rec1168,6,A,1,TRUE,NA
MATa-deletion-96,rec1169,6,A,2,TRUE,NA
MATa-deletion-96,rec1171,6,A,3,TRUE,NA
MATa-deletion-96,rec1173,6,A,4,TRUE,NA
MATa-deletion-96,rec1174,6,A,5,TRUE,NA
MATa-deletion-96,rec1175,6,A,7,TRUE,NA
MATa-deletion-96,rec1176,6,A,8,TRUE,NA
MATa-deletion-96,rec1178,6,A,9,TRUE,NA
MATa-deletion-96,rec1179,6,A,10,TRUE,NA
MATa-deletion-96,rec1180,6,A,11,TRUE,NA
MATa-deletion-96,rec1185,6,A,12,TRUE,NA
MATa-deletion-96,rec1187,6,B,1,TRUE,NA
MATa-deletion-96,rec1189,6,B,2,TRUE,NA
MATa-deletion-96,rec1190,6,B,3,TRUE,NA
MATa-deletion-96,rec1191,6,B,4,TRUE,NA
MATa-deletion-96,rec1195,6,B,5,TRUE,NA
MATa-deletion-96,rec1196,6,B,6,TRUE,NA
MATa-deletion-96,rec1198,6,B,7,TRUE,NA
MATa-deletion-96,rec1777,6,B,8,TRUE,NA
MATa-deletion-96,rec1778,6,B,9,TRUE,NA
